Unique Identifier,episode_ref,track_name,date,date_text,decade,castaway_ref,std_name,std_artist,std_artist_id
7994,1001,Clarinet Concerto in A major by Wolfgang Amadeus Mozart,1/12/1996,"January 12,1996",90,451,christopher hampton,wolfgang amadeus mozart,A5418
8000,1001,Requiem in D minor - Lacrymosa by Wolfgang Amadeus Mozart,1/12/1996,"January 12,1996",90,451,christopher hampton,wolfgang amadeus mozart,A5418
7975,998,Requiem in D minor - Dies Irae by Wolfgang Amadeus Mozart,2/2/1996,"February 2,1996",90,1473,julian barnes,wolfgang amadeus mozart,A5418
7952,995,String Quintet in C major - 2nd movement by Franz Schubert,3/1/1996,"March 1,1996",90,2641,sir roy calne,franz schubert,A1618
7948,995,Dies irae (from Requiem Mass) by Giuseppe Verdi,3/1/1996,"March 1,1996",90,2641,sir roy calne,giuseppe verdi,A1815
7945,995,"Piano Sonata No. 8 in C minor, Op. 13 'Pathétique' by Ludwig van Beethoven",3/1/1996,"March 1,1996",90,2641,sir roy calne,ludwig van beethoven,A3004
7951,995,Là ci darem la mano (from Don Giovanni) by Wolfgang Amadeus Mozart,3/1/1996,"March 1,1996",90,2641,sir roy calne,wolfgang amadeus mozart,A5418
7938,994,Suite No. 3 in D major by Johann Sebastian Bach,3/8/1996,"March 8,1996",90,2404,rt hon gordon brown mp,johann sebastian bach,A2427
8076,1011,Cello Concerto in E Minor by Edward Elgar,3/10/1996,"March 10,1996",90,2283,richard hoggart,edward elgar,A1326
8074,1011,La traviata Prelude to Act 1 by Giuseppe Verdi,3/10/1996,"March 10,1996",90,2283,richard hoggart,giuseppe verdi,A1815
8079,1011,Prisoners' Chorus (from Fidelio) by Ludwig van Beethoven,3/10/1996,"March 10,1996",90,2283,richard hoggart,ludwig van beethoven,A3004
8183,1024,Un bel di vedremo (One fine day) (from Madama Butterfly) by Giacomo Puccini,3/15/1996,"March 15,1996",90,1932,neil simon,giacomo puccini,A1790
8182,1024,Serenade No. 13 in G major 'Eine kleine Nachtmusik' by Wolfgang Amadeus Mozart,3/15/1996,"March 15,1996",90,1932,neil simon,wolfgang amadeus mozart,A5418
7934,993,"Va, pensiero, sull'ali dorate (Chorus of the Hebrew Slaves) (from Nabucco) by Giuseppe Verdi",3/22/1996,"March 22,1996",90,1629,lord alexander,giuseppe verdi,A1815
7931,993,Clarinet Concerto in A major - 2nd movement by Wolfgang Amadeus Mozart,3/22/1996,"March 22,1996",90,1629,lord alexander,wolfgang amadeus mozart,A5418
7927,992,"Im Frühling, D882 by Franz Schubert",3/29/1996,"March 29,1996",90,1550,kyra vayne,franz schubert,A1618
7928,992,Symphony No. 9 in D minor 'Choral' - 4th movement by Ludwig van Beethoven,3/29/1996,"March 29,1996",90,1550,kyra vayne,ludwig van beethoven,A3004
7921,992,Tatiana's Letter Scene (from Eugene Onegin) by Pyotr Ilyich Tchaikovsky,3/29/1996,"March 29,1996",90,1550,kyra vayne,pyotr ilyich tchaikovsky,A3932
7908,990,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,4/12/1996,"April 12,1996",90,689,dickie bird,edward elgar,A1326
7911,990,Turandot by Giacomo Puccini,4/12/1996,"April 12,1996",90,689,dickie bird,giacomo puccini,A1790
7897,989,"Si, mi chiamano Mimi (from La Bohème) by Giacomo Puccini",4/19/1996,"April 19,1996",90,2875,viscount rothermere,giacomo puccini,A1790
7902,989,Piano Concerto No. 1 in B Flat Minor by Pyotr Ilyich Tchaikovsky,4/19/1996,"April 19,1996",90,2875,viscount rothermere,pyotr ilyich tchaikovsky,A3932
7882,987,Frühlingstraum (from Winterreise) by Franz Schubert,5/3/1996,"May 3,1996",90,1894,mitsuko uchida,franz schubert,A1618
7887,987,String Quintet in C major by Franz Schubert,5/3/1996,"May 3,1996",90,1894,mitsuko uchida,franz schubert,A1618
7881,987,Suite for Solo Cello No. 1 in G major by Johann Sebastian Bach,5/3/1996,"May 3,1996",90,1894,mitsuko uchida,johann sebastian bach,A2427
7886,987,Sonata for solo violin No 3 in C major BWV1005 by Johann Sebastian Bach,5/3/1996,"May 3,1996",90,1894,mitsuko uchida,johann sebastian bach,A2427
7888,987,St John Passion - My dearest Saviour by Johann Sebastian Bach,5/3/1996,"May 3,1996",90,1894,mitsuko uchida,johann sebastian bach,A2427
7885,987,"String Quartet No. 15 in A minor, Op. 132 by Ludwig van Beethoven",5/3/1996,"May 3,1996",90,1894,mitsuko uchida,ludwig van beethoven,A3004
7884,987,Di scrivermi ogni giorno (from Cosi fan tutte) by Wolfgang Amadeus Mozart,5/3/1996,"May 3,1996",90,1894,mitsuko uchida,wolfgang amadeus mozart,A5418
7862,984,Cello Concerto in E Minor by Edward Elgar,5/24/1996,"May 24,1996",90,1266,janet holmes a court,edward elgar,A1326
7864,984,String Quintet in C major by Franz Schubert,5/24/1996,"May 24,1996",90,1266,janet holmes a court,franz schubert,A1618
7859,984,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,5/24/1996,"May 24,1996",90,1266,janet holmes a court,ludwig van beethoven,A3004
7863,984,Fidelio by Ludwig van Beethoven,5/24/1996,"May 24,1996",90,1266,janet holmes a court,ludwig van beethoven,A3004
7844,982,La traviata Prelude to Act 1 by Giuseppe Verdi,6/7/1996,"June 7,1996",90,1002,gerry robinson,giuseppe verdi,A1815
7832,980,String Quintet in C major by Franz Schubert,6/21/1996,"June 21,1996",90,2202,quentin crewe,franz schubert,A1618
7826,980,"Amici in vita, in morte (from La forza del destino) by Giuseppe Verdi",6/21/1996,"June 21,1996",90,2202,quentin crewe,giuseppe verdi,A1815
8058,1009,Brandenburg Concerto No. 5 In D Major by Johann Sebastian Bach,6/28/1996,"June 28,1996",90,819,elizabeth jane howard,johann sebastian bach,A2427
8057,1009,Piano Concerto No. 14 in E flat major by Wolfgang Amadeus Mozart,6/28/1996,"June 28,1996",90,819,elizabeth jane howard,wolfgang amadeus mozart,A5418
8064,1009,Requiem in D minor - Dies Irae by Wolfgang Amadeus Mozart,6/28/1996,"June 28,1996",90,819,elizabeth jane howard,wolfgang amadeus mozart,A5418
8002,1002,"Ach, ich fühl's (from The Magic Flute) by Wolfgang Amadeus Mozart",7/5/1996,"July 5,1996",90,1556,lady margaret tebbit,wolfgang amadeus mozart,A5418
8040,1006,Romeo and Juliet Fantasy Overture by Pyotr Ilyich Tchaikovsky,7/12/1996,"July 12,1996",90,979,george martin,pyotr ilyich tchaikovsky,A3932
8036,1006,Oboe Quartet in F major by Wolfgang Amadeus Mozart,7/12/1996,"July 12,1996",90,979,george martin,wolfgang amadeus mozart,A5418
7968,997,Suite for Lute No. 4 in E major - 1st movement by Johann Sebastian Bach,7/26/1996,"July 26,1996",90,864,eve arnold,johann sebastian bach,A2427
7963,997,The Magic Flute by Wolfgang Amadeus Mozart,7/26/1996,"July 26,1996",90,864,eve arnold,wolfgang amadeus mozart,A5418
7982,999,Nutcracker ballet - Act  2 Pas de deux by Pyotr Ilyich Tchaikovsky,8/9/1996,"August 9,1996",90,429,chili bouchier,pyotr ilyich tchaikovsky,A3932
7956,996,Cello Concerto in E Minor by Edward Elgar,8/16/1996,"August 16,1996",90,2722,susan hill,edward elgar,A1326
7953,996,Cosi fan tutte Overture by Wolfgang Amadeus Mozart,8/16/1996,"August 16,1996",90,2722,susan hill,wolfgang amadeus mozart,A5418
7817,979,Violin Concerto in D major by Ludwig van Beethoven,8/23/1996,"August 23,1996",90,97,andre previn,ludwig van beethoven,A3004
7824,979,"String Quartet No.14 in C sharp minor, Op. 131 by Ludwig van Beethoven",8/23/1996,"August 23,1996",90,97,andre previn,ludwig van beethoven,A3004
7822,979,Symphony No. 40 In G Minor by Wolfgang Amadeus Mozart,8/23/1996,"August 23,1996",90,97,andre previn,wolfgang amadeus mozart,A5418
7809,978,String Quartet No. 14 in D minor 'Death and the Maiden' by Franz Schubert,8/30/1996,"August 30,1996",90,116,anita lasker wallfisch,franz schubert,A1618
7811,978,St Matthew Passion - Wir setzen uns mit Tränen nieder by Johann Sebastian Bach,8/30/1996,"August 30,1996",90,116,anita lasker wallfisch,johann sebastian bach,A2427
7816,978,"Piano Sonata No. 32 in C minor, Op. 111 by Ludwig van Beethoven",8/30/1996,"August 30,1996",90,116,anita lasker wallfisch,ludwig van beethoven,A3004
7810,978,"Din Giovanni Act 2, Scene 6 by Wolfgang Amadeus Mozart",8/30/1996,"August 30,1996",90,116,anita lasker wallfisch,wolfgang amadeus mozart,A5418
7763,972,"String Quartet No. 15 in A minor, Op. 132 by Ludwig van Beethoven",10/11/1996,"October 11,1996",90,1608,lewis wolpert,ludwig van beethoven,A3004
7767,972,"Cosi fan tutte, Act 2 by Wolfgang Amadeus Mozart",10/11/1996,"October 11,1996",90,1608,lewis wolpert,wolfgang amadeus mozart,A5418
7741,969,Ah perdona al primo affetto (from La Clemenza di Tito) by Wolfgang Amadeus Mozart,11/1/1996,"November 1,1996",90,1258,jancis robinson,wolfgang amadeus mozart,A5418
7729,968,Cello Concerto in E Minor by Edward Elgar,11/8/1996,"November 8,1996",90,438,chris patten,edward elgar,A1326
7732,968,Fidelio by Ludwig van Beethoven,11/8/1996,"November 8,1996",90,438,chris patten,ludwig van beethoven,A3004
7735,968,Mass No. 18 in C minor 'Great' - Kyrie by Wolfgang Amadeus Mozart,11/8/1996,"November 8,1996",90,438,chris patten,wolfgang amadeus mozart,A5418
7674,961,Requiem in D minor - Lacrymosa by Wolfgang Amadeus Mozart,12/27/1996,"December 27,1996",90,1289,jennifer saunders,wolfgang amadeus mozart,A5418
7667,960,Symphony No. 6 in B minor 'Pathétique' by Pyotr Ilyich Tchaikovsky,1/3/1997,"January 3,1997",90,1773,martin amis,pyotr ilyich tchaikovsky,A3932
7728,967,Suite No. 6 In D major- Gigue by Johann Sebastian Bach,1/12/1997,"January 12,1997",90,2594,sir laurens van der post,johann sebastian bach,A2427
7725,967,"Piano Sonata No. 17 in D minor, Op. 31/2 'Tempest' by Ludwig van Beethoven",1/12/1997,"January 12,1997",90,2594,sir laurens van der post,ludwig van beethoven,A3004
7652,958,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,1/31/1997,"January 31,1997",90,1172,irene thomas,wolfgang amadeus mozart,A5418
7636,956,Voi che sapete (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,2/9/1997,"February 9,1997",90,2756,terry pratchett,wolfgang amadeus mozart,A5418
7630,955,"Piano Sonata No. 19 in C minor,  D958 by Franz Schubert",2/21/1997,"February 21,1997",90,1790,mary benson,franz schubert,A1618
7625,955,Rigoletto Act 2 by Giuseppe Verdi,2/21/1997,"February 21,1997",90,1790,mary benson,giuseppe verdi,A1815
7626,955,"Well-Tempered Clavier, Book 1 - Prelude & Fugue in E major by Johann Sebastian Bach",2/21/1997,"February 21,1997",90,1790,mary benson,johann sebastian bach,A2427
7627,955,"Bagatelles, Op. 126 - No. 4 in B minor by Ludwig van Beethoven",2/21/1997,"February 21,1997",90,1790,mary benson,ludwig van beethoven,A3004
7599,951,Tosca by Giacomo Puccini,3/21/1997,"March 21,1997",90,1965,nina campbell,giacomo puccini,A1790
7594,951,Symphony No. 6 in F major 'Pastoral' - 5th movement (Shepherds' Song) by Ludwig van Beethoven,3/21/1997,"March 21,1997",90,1965,nina campbell,ludwig van beethoven,A3004
7793,976,O zitt're nicht (from The Magic Flute) by Wolfgang Amadeus Mozart,4/6/1997,"April 6,1997",90,2161,professor colin blakemore,wolfgang amadeus mozart,A5418
7554,946,Sea Pictures - Sabbath morning at sea by Edward Elgar,5/9/1997,"May 9,1997",90,2603,sir martin rees,edward elgar,A1326
7553,946,"String Quartet No. 8 In E minor, Op. 59/2 'Rasumovsky' by Ludwig van Beethoven",5/9/1997,"May 9,1997",90,2603,sir martin rees,ludwig van beethoven,A3004
7538,944,Nabucco Prelude by Giuseppe Verdi,5/23/1997,"May 23,1997",90,1076,harry enfield,giuseppe verdi,A1815
7541,944,Or co'dadi (Soldiers' chorus) (from Il trovatore) by Giuseppe Verdi,5/23/1997,"May 23,1997",90,1076,harry enfield,giuseppe verdi,A1815
7529,943,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,5/30/1997,"May 30,1997",90,2495,sian phillips,wolfgang amadeus mozart,A5418
7524,942,Goldberg variations - Variation No. 25 by Johann Sebastian Bach,6/6/1997,"June 6,1997",90,1339,joanna macgregor,johann sebastian bach,A2427
7525,942,"Don Giovanni Act 2, Scene 2 by Wolfgang Amadeus Mozart",6/6/1997,"June 6,1997",90,1339,joanna macgregor,wolfgang amadeus mozart,A5418
7624,954,La donna è mobile (from Rigoletto) by Giuseppe Verdi,7/11/1997,"July 11,1997",90,1946,nico ladenis,giuseppe verdi,A1815
7605,952,La donna è mobile (from Rigoletto) by Giuseppe Verdi,7/18/1997,"July 18,1997",90,2243,redmond o hanlon,giuseppe verdi,A1815
7608,952,Clarinet Quintet in A major - 2nd movement by Wolfgang Amadeus Mozart,7/18/1997,"July 18,1997",90,2243,redmond o hanlon,wolfgang amadeus mozart,A5418
7610,953,Symphony No. 9 in D minor 'Choral' - Ode to Joy by Ludwig van Beethoven,7/25/1997,"July 25,1997",90,754,dr susan greenfield,ludwig van beethoven,A3004
7641,957,"Impromptu in E flat major, D899 No. 2 by Franz Schubert",8/1/1997,"August 1,1997",90,951,gene wilder,franz schubert,A1618
7645,957,Piano Trio No. 1 in B flat major by Franz Schubert,8/1/1997,"August 1,1997",90,951,gene wilder,franz schubert,A1618
7692,963,Letzte Hoffnung (from Winterreise) by Franz Schubert,8/8/1997,"August 8,1997",90,2333,robert winston,franz schubert,A1618
7694,963,Bella figlia dell'amore (from Rigoletto) by Giuseppe Verdi,8/8/1997,"August 8,1997",90,2333,robert winston,giuseppe verdi,A1815
7696,963,Goldberg Variations - Aria by Johann Sebastian Bach,8/8/1997,"August 8,1997",90,2333,robert winston,johann sebastian bach,A2427
7690,963,The Marriage of Figaro Act 3 by Wolfgang Amadeus Mozart,8/8/1997,"August 8,1997",90,2333,robert winston,wolfgang amadeus mozart,A5418
7474,936,"Impromptu in A flat major, D935 No. 2 by Franz Schubert",9/12/1997,"September 12,1997",90,2556,sir frank kermode,franz schubert,A1618
7478,936,Cantata No. 106: Gottes Zeit ist die allerbeste Zeit by Johann Sebastian Bach,9/12/1997,"September 12,1997",90,2556,sir frank kermode,johann sebastian bach,A2427
7479,936,"Piano Sonata No. 32 in C minor, Op. 111 - 2. Arietta by Ludwig van Beethoven",9/12/1997,"September 12,1997",90,2556,sir frank kermode,ludwig van beethoven,A3004
7476,936,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,9/12/1997,"September 12,1997",90,2556,sir frank kermode,wolfgang amadeus mozart,A5418
7477,936,Che soave zeffiretto (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,9/12/1997,"September 12,1997",90,2556,sir frank kermode,wolfgang amadeus mozart,A5418
7465,935,Flute Sonata No. 1 in B minor - 1st movement by Johann Sebastian Bach,9/19/1997,"September 19,1997",90,2834,ursula owen,johann sebastian bach,A2427
7462,934,Enigma Variations - Dorabella by Edward Elgar,9/26/1997,"September 26,1997",90,1881,mike leigh obe,edward elgar,A1326
7460,934,"Va, pensiero, sull'ali dorate (Chorus of the Hebrew Slaves) (from Nabucco) by Giuseppe Verdi",9/26/1997,"September 26,1997",90,1881,mike leigh obe,giuseppe verdi,A1815
7463,934,Clarinet Concerto in A major by Wolfgang Amadeus Mozart,9/26/1997,"September 26,1997",90,1881,mike leigh obe,wolfgang amadeus mozart,A5418
7456,933,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,9/28/1997,"September 28,1997",90,2112,peter o sullevan,ludwig van beethoven,A3004
7448,932,"The Dream of Gerontius -  Rescue him, O Lord by Edward Elgar",10/10/1997,"October 10,1997",90,1442,jools holland,edward elgar,A1326
7440,931,Clarinet Concerto in A major by Wolfgang Amadeus Mozart,10/17/1997,"October 17,1997",90,2372,rose tremain,wolfgang amadeus mozart,A5418
7415,928,Bassoon Concerto in B flat major by Wolfgang Amadeus Mozart,11/7/1997,"November 7,1997",90,1384,john julius norwich,wolfgang amadeus mozart,A5418
7406,927,"Tu, che di gel sei cinta (from Turandot) by Giacomo Puccini",11/14/1997,"November 14,1997",90,159,anthony minghella,giacomo puccini,A1790
7401,927,"St Matthew Passion - Mache dich, mein Herze by Johann Sebastian Bach",11/14/1997,"November 14,1997",90,159,anthony minghella,johann sebastian bach,A2427
7402,927,Goldberg Variations - Aria by Johann Sebastian Bach,11/14/1997,"November 14,1997",90,159,anthony minghella,johann sebastian bach,A2427
7403,927,Viola da Gamba Sonata No. 1 in G major - 3rd movement by Johann Sebastian Bach,11/14/1997,"November 14,1997",90,159,anthony minghella,johann sebastian bach,A2427
9199,1151,"Piano Sonata No. 21 in B flat major, D960 -2nd movement by Franz Schubert",11/21/1997,"November 21,1997",90,2577,sir isaiah berlin,franz schubert,A1618
9194,1151,"Ah, fors' è lui (from La traviata) by Giuseppe Verdi",11/21/1997,"November 21,1997",90,2577,sir isaiah berlin,giuseppe verdi,A1815
9195,1151,Violin Concerto No. 2 in E major - 2nd movement by Johann Sebastian Bach,11/21/1997,"November 21,1997",90,2577,sir isaiah berlin,johann sebastian bach,A2427
9196,1151,"Piano Sonata No. 32 in C minor, Op. 111 by Ludwig van Beethoven",11/21/1997,"November 21,1997",90,2577,sir isaiah berlin,ludwig van beethoven,A3004
9198,1151,"String Quartet No.14 in C sharp minor, Op. 131 by Ludwig van Beethoven",11/21/1997,"November 21,1997",90,2577,sir isaiah berlin,ludwig van beethoven,A3004
9200,1151,L'ho perduta (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,11/21/1997,"November 21,1997",90,2577,sir isaiah berlin,wolfgang amadeus mozart,A5418
7393,926,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,11/28/1997,"November 28,1997",90,2768,thelma holt,ludwig van beethoven,A3004
7391,925,Zaïde by Wolfgang Amadeus Mozart,12/5/1997,"December 5,1997",90,1684,loyd grossman,wolfgang amadeus mozart,A5418
7382,924,Act 2 Aria (from Rigoletto) by Giuseppe Verdi,12/12/1997,"December 12,1997",90,2066,paula rego,giuseppe verdi,A1815
7369,923,Symphony No. 9 in D minor 'Choral' - 3rd movement by Ludwig van Beethoven,12/19/1997,"December 19,1997",90,436,chris haskins,ludwig van beethoven,A3004
7362,922,Che gelida manina (Your tiny hand is frozen) (from La Bohème) by Giacomo Puccini,12/26/1997,"December 26,1997",90,1081,harry secombe,giacomo puccini,A1790
7341,919,Eugene Onegin Introduction by Peter Ilyich Tchaikovsky,1/16/1998,"January 16,1998",90,2050,paul hogarth,pyotr ilyich tchaikovsky,A3932
7334,918,Act 1 Duet (from Rigoletto) by Giuseppe Verdi,1/23/1998,"January 23,1998",90,1423,john tomlinson,giuseppe verdi,A1815
7330,918,Concerto for Two Violins in D minor - 2nd movement by Johann Sebastian Bach,1/23/1998,"January 23,1998",90,1423,john tomlinson,johann sebastian bach,A2427
7332,918,Riconosci in quest' amplesso (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,1/23/1998,"January 23,1998",90,1423,john tomlinson,wolfgang amadeus mozart,A5418
7324,917,"Si, mi chiamano Mimi (from La Bohème) by Giacomo Puccini",1/30/1998,"January 30,1998",90,1096,helena kennedy qc,giacomo puccini,A1790
7328,917,Suite for Solo Cello No. 1 in G major by Johann Sebastian Bach,1/30/1998,"January 30,1998",90,1096,helena kennedy qc,johann sebastian bach,A2427
7317,916,Clarinet Concerto in A major - 2nd movement by Wolfgang Amadeus Mozart,2/6/1998,"February 6,1998",90,492,colin dexter,wolfgang amadeus mozart,A5418
7550,945,String Quintet in C major by Franz Schubert,2/13/1998,"February 13,1998",90,636,david wynne,franz schubert,A1618
7548,945,Suite for Solo Cello No. 1 in G major - Sarabande by Johann Sebastian Bach,2/13/1998,"February 13,1998",90,636,david wynne,johann sebastian bach,A2427
7546,945,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,2/13/1998,"February 13,1998",90,636,david wynne,ludwig van beethoven,A3004
7545,945,Clarinet Concerto in A major by Wolfgang Amadeus Mozart,2/13/1998,"February 13,1998",90,636,david wynne,wolfgang amadeus mozart,A5418
7551,945,Sull'aria (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,2/13/1998,"February 13,1998",90,636,david wynne,wolfgang amadeus mozart,A5418
7310,915,Pomp & Circumstance March No. 2 in A minor by Edward Elgar,2/20/1998,"February 20,1998",90,2291,richard noble,edward elgar,A1326
7291,913,Christmas Oratorio by Johann Sebastian Bach,3/6/1998,"March 6,1998",90,181,archie norman mp,johann sebastian bach,A2427
7296,913,Requiem in D minor by Wolfgang Amadeus Mozart,3/6/1998,"March 6,1998",90,181,archie norman mp,wolfgang amadeus mozart,A5418
7266,910,Cantata No. 56: Ich will den Kreustab by Johann Sebastian Bach,3/27/1998,"March 27,1998",90,104,andrew motion,johann sebastian bach,A2427
7272,910,Suite for Solo Cello No. 6 in D major by Johann Sebastian Bach,3/27/1998,"March 27,1998",90,104,andrew motion,johann sebastian bach,A2427
7269,910,"Piano Sonata No. 29 in B flat major, Op. 106 'Hammerklavier - 3rd movement by Ludwig van Beethoven",3/27/1998,"March 27,1998",90,104,andrew motion,ludwig van beethoven,A3004
7248,907,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,4/17/1998,"April 17,1998",90,1461,judi dench,wolfgang amadeus mozart,A5418
7240,906,Piano Concerto No. 26 in D major 'Coronation' by Wolfgang Amadeus Mozart,4/24/1998,"April 24,1998",90,2651,sir terry frost,wolfgang amadeus mozart,A5418
7226,905,Piano Trio No. 1 in B flat major by Franz Schubert,5/1/1998,"May 1,1998",90,2551,sir ernest hall,franz schubert,A1618
7223,904,Musical Offering - Ricercar a 3 by Johann Sebastian Bach,5/8/1998,"May 8,1998",90,2719,susan blackmore,johann sebastian bach,A2427
7206,902,St Matthew Passion - O Haupt voll Blut by Johann Sebastian Bach,5/22/1998,"May 22,1998",90,2543,sir david willcocks,johann sebastian bach,A2427
7207,902,Serenade No. 13 in G major 'Eine kleine Nachtmusik' - 4th movement by Wolfgang Amadeus Mozart,5/22/1998,"May 22,1998",90,2543,sir david willcocks,wolfgang amadeus mozart,A5418
8376,1048,"Well-Tempered Clavier, Book 1 - Fugue in C major by Johann Sebastian Bach",6/5/1998,"June 5,1998",90,1507,kathleen hale,johann sebastian bach,A2427
7192,900,"Psalm 23, D706 by Franz Schubert",6/12/1998,"June 12,1998",90,962,geoffrey smith,franz schubert,A1618
7157,896,String Quintet in C major - 2nd movement by Franz Schubert,7/10/1998,"July 10,1998",90,2728,sybille bedford,franz schubert,A1618
7154,896,Brandenburg Concerto No. 1 in F Major by Johann Sebastian Bach,7/10/1998,"July 10,1998",90,2728,sybille bedford,johann sebastian bach,A2427
7158,896,Concerto for Two Violins in D minor - 2nd movement by Johann Sebastian Bach,7/10/1998,"July 10,1998",90,2728,sybille bedford,johann sebastian bach,A2427
7153,896,Piano Concerto No. 1 in C major by Ludwig van Beethoven,7/10/1998,"July 10,1998",90,2728,sybille bedford,ludwig van beethoven,A3004
7155,896,Dove sono (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,7/10/1998,"July 10,1998",90,2728,sybille bedford,wolfgang amadeus mozart,A5418
7156,896,"Deh vieni, non tardar (from The Marriage of Figaro) by Wolfgang Amadeus Mozart",7/10/1998,"July 10,1998",90,2728,sybille bedford,wolfgang amadeus mozart,A5418
7159,896,Horn Concerto No. 3 in E flat major by Wolfgang Amadeus Mozart,7/10/1998,"July 10,1998",90,2728,sybille bedford,wolfgang amadeus mozart,A5418
7160,896,"Deh! vieni, alla finestra (from Don Giovanni) by Wolfgang Amadeus Mozart",7/10/1998,"July 10,1998",90,2728,sybille bedford,wolfgang amadeus mozart,A5418
7152,895,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,7/17/1998,"July 17,1998",90,2406,rt hon jack straw mp,wolfgang amadeus mozart,A5418
7137,894,Well-Tempered Clavier Book 1 - Fugue in C minor by Johann Sebastian Bach,7/24/1998,"July 24,1998",90,1124,howard brenton,johann sebastian bach,A2427
7144,894,"Cantata No. 202: Weichet nur, betrübte Schatten by Johann Sebastian Bach",7/24/1998,"July 24,1998",90,1124,howard brenton,johann sebastian bach,A2427
7140,894,Dove sono (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,7/24/1998,"July 24,1998",90,1124,howard brenton,wolfgang amadeus mozart,A5418
7127,892,Missa Solemnis - Kyrie by Ludwig van Beethoven,8/7/1998,"August 7,1998",90,2220,ralph steadman,ludwig van beethoven,A3004
7107,890,Clarinet Concerto in A major - 2nd movement by Wolfgang Amadeus Mozart,8/21/1998,"August 21,1998",90,1590,les murray,wolfgang amadeus mozart,A5418
7104,889,La traviata Act 3 by Giuseppe Verdi,8/28/1998,"August 28,1998",90,2217,ralph koltai,giuseppe verdi,A1815
7091,888,E Lucevan le Stelle from Act 3 of Tosca by Giacomo Puccini,9/4/1998,"September 4,1998",90,1691,lucy gannon,giacomo puccini,A1790
7096,888,St John Passion by Johann Sebastian Bach,9/4/1998,"September 4,1998",90,1691,lucy gannon,johann sebastian bach,A2427
7088,887,Irrlicht (from Winterreise) by Franz Schubert,11/6/1998,"November 6,1998",90,2045,paul daniel,franz schubert,A1618
7083,887,St Matthew Passion by Johann Sebastian Bach,11/6/1998,"November 6,1998",90,2045,paul daniel,johann sebastian bach,A2427
7079,886,Symphony No. 9 in D minor 'Choral' - Ode to Joy by Ludwig van Beethoven,11/8/1998,"November 8,1998",90,1448,joseph rotblat,ludwig van beethoven,A3004
7758,971,"Porgi, amor (from The Marriage of Figaro) by Wolfgang Amadeus Mozart",11/13/1998,"November 13,1998",90,2434,rumer godden,wolfgang amadeus mozart,A5418
7047,882,Cello Concerto in E minor - 3rd movement by Edward Elgar,12/11/1998,"December 11,1998",90,1385,john keegan,edward elgar,A1326
7043,882,"An die Musik (To Music), D547 by Franz Schubert",12/11/1998,"December 11,1998",90,1385,john keegan,franz schubert,A1618
7046,882,Clarinet Concerto in A major - 2nd movement by Wolfgang Amadeus Mozart,12/11/1998,"December 11,1998",90,1385,john keegan,wolfgang amadeus mozart,A5418
7022,879,String Quintet in C major - 2nd movement by Franz Schubert,12/27/1998,"December 27,1998",90,581,david attenborough,franz schubert,A1618
7019,879,Chromatic Fantasia and Fugue in D Minor by Johann Sebastian Bach,12/27/1998,"December 27,1998",90,581,david attenborough,johann sebastian bach,A2427
7017,879,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,12/27/1998,"December 27,1998",90,581,david attenborough,wolfgang amadeus mozart,A5418
7010,878,Brandenburg Concerto No. 2 in F major - 1st movement by Johann Sebastian Bach,1/8/1999,"January 8,1999",90,578,dave brubeck,johann sebastian bach,A2427
7016,878,Symphony No. 9 in D minor 'Choral' - Ode to Joy by Ludwig van Beethoven,1/8/1999,"January 8,1999",90,578,dave brubeck,ludwig van beethoven,A3004
7008,877,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,1/15/1999,"January 15,1999",90,472,clare hollingworth,edward elgar,A1326
7007,877,Symphony No. 8 in B minor 'Unfinished' by Franz Schubert,1/15/1999,"January 15,1999",90,472,clare hollingworth,franz schubert,A1618
6999,876,The Light of Life - Meditation by Edward Elgar,1/22/1999,"January 22,1999",90,626,david shepherd,edward elgar,A1326
6989,875,Mass in B minor - Sanctus by Johann Sebastian Bach,1/29/1999,"January 29,1999",90,2446,ruth prawer jhabvala,johann sebastian bach,A2427
6992,875,String Quartet by Ludwig van Beethoven,1/29/1999,"January 29,1999",90,2446,ruth prawer jhabvala,ludwig van beethoven,A3004
