Id,Label,date_text
A1326,edward elgar,"November 1,1976"
A3004,ludwig van beethoven,"November 8,1976"
A5418,wolfgang amadeus mozart,"November 8,1976"
A1618,franz schubert,"November 15,1976"
A3004,ludwig van beethoven,"November 15,1976"
A1790,giacomo puccini,"November 22,1976"
A1815,giuseppe verdi,"November 22,1976"
A3932,pyotr ilyich tchaikovsky,"November 22,1976"
A5418,wolfgang amadeus mozart,"November 22,1976"
A1326,edward elgar,"November 29,1976"
A5418,wolfgang amadeus mozart,"November 29,1976"
A2427,johann sebastian bach,"December 6,1976"
A5418,wolfgang amadeus mozart,"December 6,1976"
A1618,franz schubert,"December 20,1976"
A2427,johann sebastian bach,"December 20,1976"
A3004,ludwig van beethoven,"December 20,1976"
A5418,wolfgang amadeus mozart,"December 20,1976"
A3004,ludwig van beethoven,"December 27,1976"
A2427,johann sebastian bach,"January 3,1977"
A3004,ludwig van beethoven,"January 17,1977"
A5418,wolfgang amadeus mozart,"January 17,1977"
A1618,franz schubert,"January 24,1977"
A3004,ludwig van beethoven,"January 24,1977"
A2427,johann sebastian bach,"January 31,1977"
A1618,franz schubert,"February 7,1977"
A3004,ludwig van beethoven,"February 7,1977"
A3932,pyotr ilyich tchaikovsky,"February 14,1977"
A2427,johann sebastian bach,"February 21,1977"
A3004,ludwig van beethoven,"February 21,1977"
A1326,edward elgar,"March 7,1977"
A1790,giacomo puccini,"March 7,1977"
A3004,ludwig van beethoven,"March 14,1977"
A5418,wolfgang amadeus mozart,"March 14,1977"
A1618,franz schubert,"March 21,1977"
A5418,wolfgang amadeus mozart,"March 21,1977"
A5418,wolfgang amadeus mozart,"April 4,1977"
A1326,edward elgar,"April 11,1977"
A1618,franz schubert,"April 18,1977"
A2427,johann sebastian bach,"April 18,1977"
A3004,ludwig van beethoven,"April 18,1977"
A5418,wolfgang amadeus mozart,"April 18,1977"
A5418,wolfgang amadeus mozart,"April 25,1977"
A1815,giuseppe verdi,"May 2,1977"
A5418,wolfgang amadeus mozart,"May 9,1977"
A2427,johann sebastian bach,"May 16,1977"
A3004,ludwig van beethoven,"May 30,1977"
A5418,wolfgang amadeus mozart,"May 30,1977"
A5418,wolfgang amadeus mozart,"June 6,1977"
A1790,giacomo puccini,"June 13,1977"
A3004,ludwig van beethoven,"June 13,1977"
A3932,pyotr ilyich tchaikovsky,"June 13,1977"
A2427,johann sebastian bach,"June 27,1977"
A5418,wolfgang amadeus mozart,"July 4,1977"
A3004,ludwig van beethoven,"July 18,1977"
A5418,wolfgang amadeus mozart,"July 18,1977"
A1326,edward elgar,"July 25,1977"
A2427,johann sebastian bach,"July 25,1977"
A3004,ludwig van beethoven,"July 25,1977"
A1326,edward elgar,"August 15,1977"
A2427,johann sebastian bach,"August 15,1977"
A3004,ludwig van beethoven,"August 15,1977"
A3932,pyotr ilyich tchaikovsky,"August 15,1977"
A2427,johann sebastian bach,"August 22,1977"
A1618,franz schubert,"August 29,1977"
A2427,johann sebastian bach,"August 29,1977"
A3004,ludwig van beethoven,"August 29,1977"
A5418,wolfgang amadeus mozart,"August 29,1977"
A3932,pyotr ilyich tchaikovsky,"September 19,1977"
A2427,johann sebastian bach,"September 26,1977"
A3004,ludwig van beethoven,"September 26,1977"
A5418,wolfgang amadeus mozart,"September 26,1977"
A1815,giuseppe verdi,"November 1,1977"
A3004,ludwig van beethoven,"November 1,1977"
A1618,franz schubert,"November 8,1977"
A2427,johann sebastian bach,"November 8,1977"
A3004,ludwig van beethoven,"November 8,1977"
A5418,wolfgang amadeus mozart,"November 8,1977"
A3004,ludwig van beethoven,"November 22,1977"
A5418,wolfgang amadeus mozart,"November 22,1977"
A1618,franz schubert,"November 29,1977"
A3004,ludwig van beethoven,"November 29,1977"
A1618,franz schubert,"December 6,1977"
A3004,ludwig van beethoven,"December 27,1977"
A3004,ludwig van beethoven,"January 3,1978"
A3004,ludwig van beethoven,"January 10,1978"
A2427,johann sebastian bach,"January 24,1978"
A3004,ludwig van beethoven,"January 24,1978"
A3932,pyotr ilyich tchaikovsky,"January 31,1978"
A1618,franz schubert,"February 14,1978"
A2427,johann sebastian bach,"February 14,1978"
A3004,ludwig van beethoven,"February 14,1978"
A5418,wolfgang amadeus mozart,"February 14,1978"
A1815,giuseppe verdi,"February 21,1978"
A3004,ludwig van beethoven,"February 21,1978"
A1618,franz schubert,"February 28,1978"
A3004,ludwig van beethoven,"February 28,1978"
A5418,wolfgang amadeus mozart,"February 28,1978"
A2427,johann sebastian bach,"March 7,1978"
A3004,ludwig van beethoven,"March 7,1978"
A1326,edward elgar,"March 14,1978"
A1815,giuseppe verdi,"March 14,1978"
A3932,pyotr ilyich tchaikovsky,"March 14,1978"
A1790,giacomo puccini,"March 28,1978"
A1618,franz schubert,"April 4,1978"
A3004,ludwig van beethoven,"April 4,1978"
A1815,giuseppe verdi,"April 18,1978"
A2427,johann sebastian bach,"April 18,1978"
A5418,wolfgang amadeus mozart,"April 18,1978"
A1618,franz schubert,"April 25,1978"
A3004,ludwig van beethoven,"April 25,1978"
A1326,edward elgar,"May 2,1978"
A1618,franz schubert,"May 2,1978"
A2427,johann sebastian bach,"May 2,1978"
A3004,ludwig van beethoven,"May 2,1978"
A5418,wolfgang amadeus mozart,"May 2,1978"
A1815,giuseppe verdi,"May 16,1978"
A2427,johann sebastian bach,"May 16,1978"
A3004,ludwig van beethoven,"May 16,1978"
A5418,wolfgang amadeus mozart,"May 16,1978"
A3004,ludwig van beethoven,"May 23,1978"
A5418,wolfgang amadeus mozart,"June 6,1978"
A1618,franz schubert,"June 20,1978"
A5418,wolfgang amadeus mozart,"June 20,1978"
A1790,giacomo puccini,"June 27,1978"
A2427,johann sebastian bach,"July 4,1978"
A3004,ludwig van beethoven,"July 4,1978"
A1618,franz schubert,"July 11,1978"
A2427,johann sebastian bach,"July 11,1978"
A5418,wolfgang amadeus mozart,"July 11,1978"
A5418,wolfgang amadeus mozart,"July 18,1978"
A2427,johann sebastian bach,"July 25,1978"
A5418,wolfgang amadeus mozart,"July 25,1978"
A1790,giacomo puccini,"August 1,1978"
A1815,giuseppe verdi,"August 8,1978"
A2427,johann sebastian bach,"August 8,1978"
A3004,ludwig van beethoven,"August 8,1978"
A2427,johann sebastian bach,"August 15,1978"
A3004,ludwig van beethoven,"August 15,1978"
A3932,pyotr ilyich tchaikovsky,"August 15,1978"
A5418,wolfgang amadeus mozart,"August 15,1978"
A3932,pyotr ilyich tchaikovsky,"August 22,1978"
A3004,ludwig van beethoven,"August 29,1978"
A5418,wolfgang amadeus mozart,"August 29,1978"
A1618,franz schubert,"September 5,1978"
A2427,johann sebastian bach,"September 5,1978"
A5418,wolfgang amadeus mozart,"September 5,1978"
A1790,giacomo puccini,"September 19,1978"
A3004,ludwig van beethoven,"September 26,1978"
A1326,edward elgar,"October 3,1978"
A3004,ludwig van beethoven,"October 3,1978"
A5418,wolfgang amadeus mozart,"October 3,1978"
A1618,franz schubert,"October 10,1978"
A3004,ludwig van beethoven,"October 10,1978"
A3004,ludwig van beethoven,"October 24,1978"
A5418,wolfgang amadeus mozart,"October 31,1978"
A5418,wolfgang amadeus mozart,"November 7,1978"
A1618,franz schubert,"November 21,1978"
A1326,edward elgar,"November 28,1978"
A5418,wolfgang amadeus mozart,"November 28,1978"
A1618,franz schubert,"December 5,1978"
A2427,johann sebastian bach,"December 5,1978"
A3004,ludwig van beethoven,"December 5,1978"
A5418,wolfgang amadeus mozart,"December 5,1978"
A3004,ludwig van beethoven,"December 19,1978"
A3932,pyotr ilyich tchaikovsky,"December 26,1978"
A3004,ludwig van beethoven,"January 23,1979"
A5418,wolfgang amadeus mozart,"January 23,1979"
A1326,edward elgar,"January 30,1979"
A1618,franz schubert,"January 30,1979"
A1815,giuseppe verdi,"January 30,1979"
A1326,edward elgar,"February 13,1979"
A1326,edward elgar,"February 20,1979"
A2427,johann sebastian bach,"February 20,1979"
A5418,wolfgang amadeus mozart,"February 20,1979"
A2427,johann sebastian bach,"March 13,1979"
A3004,ludwig van beethoven,"March 13,1979"
A5418,wolfgang amadeus mozart,"March 13,1979"
A1618,franz schubert,"March 20,1979"
A1815,giuseppe verdi,"March 20,1979"
A2427,johann sebastian bach,"March 20,1979"
A5418,wolfgang amadeus mozart,"March 20,1979"
A3004,ludwig van beethoven,"March 27,1979"
A1815,giuseppe verdi,"April 3,1979"
A2427,johann sebastian bach,"April 3,1979"
A5418,wolfgang amadeus mozart,"April 3,1979"
A5418,wolfgang amadeus mozart,"April 10,1979"
A2427,johann sebastian bach,"April 24,1979"
A5418,wolfgang amadeus mozart,"April 24,1979"
A1618,franz schubert,"May 1,1979"
A2427,johann sebastian bach,"May 1,1979"
A3004,ludwig van beethoven,"May 1,1979"
A2427,johann sebastian bach,"May 8,1979"
A1326,edward elgar,"May 22,1979"
A3004,ludwig van beethoven,"May 29,1979"
A5418,wolfgang amadeus mozart,"May 29,1979"
A1618,franz schubert,"June 5,1979"
A1815,giuseppe verdi,"June 5,1979"
A3004,ludwig van beethoven,"June 5,1979"
A5418,wolfgang amadeus mozart,"June 5,1979"
A5418,wolfgang amadeus mozart,"June 19,1979"
A1815,giuseppe verdi,"July 3,1979"
A3932,pyotr ilyich tchaikovsky,"July 3,1979"
A3004,ludwig van beethoven,"July 10,1979"
A1618,franz schubert,"July 31,1979"
A5418,wolfgang amadeus mozart,"July 31,1979"
A3004,ludwig van beethoven,"August 14,1979"
A5418,wolfgang amadeus mozart,"August 14,1979"
A1815,giuseppe verdi,"August 21,1979"
A3004,ludwig van beethoven,"August 28,1979"
A5418,wolfgang amadeus mozart,"August 28,1979"
A1326,edward elgar,"September 4,1979"
A1618,franz schubert,"September 4,1979"
A3004,ludwig van beethoven,"September 4,1979"
A1618,franz schubert,"September 11,1979"
A2427,johann sebastian bach,"September 11,1979"
A1618,franz schubert,"September 18,1979"
A2427,johann sebastian bach,"September 18,1979"
A5418,wolfgang amadeus mozart,"September 18,1979"
A1326,edward elgar,"October 19,1979"
A1815,giuseppe verdi,"October 19,1979"
A3004,ludwig van beethoven,"October 19,1979"
A5418,wolfgang amadeus mozart,"October 19,1979"
A5418,wolfgang amadeus mozart,"October 26,1979"
A1790,giacomo puccini,"November 2,1979"
A2427,johann sebastian bach,"November 2,1979"
A3004,ludwig van beethoven,"November 2,1979"
A5418,wolfgang amadeus mozart,"November 2,1979"
A1815,giuseppe verdi,"November 9,1979"
A1326,edward elgar,"November 23,1979"
A5418,wolfgang amadeus mozart,"November 30,1979"
A5418,wolfgang amadeus mozart,"December 7,1979"
A1326,edward elgar,"December 21,1979"
A3004,ludwig van beethoven,"December 21,1979"
A2427,johann sebastian bach,"December 28,1979"
A1815,giuseppe verdi,"December 28,1979"
A2427,johann sebastian bach,"January 4,1980"
A3004,ludwig van beethoven,"January 4,1980"
A5418,wolfgang amadeus mozart,"January 4,1980"
A2427,johann sebastian bach,"January 11,1980"
A3004,ludwig van beethoven,"January 11,1980"
A3932,pyotr ilyich tchaikovsky,"January 11,1980"
A3004,ludwig van beethoven,"January 18,1980"
A5418,wolfgang amadeus mozart,"January 18,1980"
A3004,ludwig van beethoven,"February 1,1980"
A1618,franz schubert,"February 15,1980"
A2427,johann sebastian bach,"February 15,1980"
A3004,ludwig van beethoven,"February 15,1980"
A5418,wolfgang amadeus mozart,"February 15,1980"
A2427,johann sebastian bach,"February 22,1980"
A3004,ludwig van beethoven,"February 22,1980"
A5418,wolfgang amadeus mozart,"February 22,1980"
A2427,johann sebastian bach,"March 7,1980"
A3004,ludwig van beethoven,"March 7,1980"
A5418,wolfgang amadeus mozart,"March 7,1980"
A5418,wolfgang amadeus mozart,"March 14,1980"
A1618,franz schubert,"March 21,1980"
A3004,ludwig van beethoven,"March 21,1980"
A1326,edward elgar,"April 4,1980"
A1815,giuseppe verdi,"April 4,1980"
A2427,johann sebastian bach,"April 4,1980"
A3004,ludwig van beethoven,"April 11,1980"
A5418,wolfgang amadeus mozart,"April 11,1980"
A1618,franz schubert,"April 18,1980"
A2427,johann sebastian bach,"April 18,1980"
A3004,ludwig van beethoven,"April 18,1980"
A5418,wolfgang amadeus mozart,"April 18,1980"
A5418,wolfgang amadeus mozart,"April 25,1980"
A1618,franz schubert,"May 2,1980"
A1815,giuseppe verdi,"May 2,1980"
A2427,johann sebastian bach,"May 9,1980"
A3932,pyotr ilyich tchaikovsky,"May 9,1980"
A1618,franz schubert,"May 16,1980"
A3004,ludwig van beethoven,"May 16,1980"
A1326,edward elgar,"May 23,1980"
A1618,franz schubert,"June 6,1980"
A1815,giuseppe verdi,"June 6,1980"
A2427,johann sebastian bach,"June 6,1980"
A3004,ludwig van beethoven,"June 6,1980"
A5418,wolfgang amadeus mozart,"June 6,1980"
A2427,johann sebastian bach,"June 13,1980"
A5418,wolfgang amadeus mozart,"June 20,1980"
A1618,franz schubert,"June 27,1980"
A3004,ludwig van beethoven,"June 27,1980"
A5418,wolfgang amadeus mozart,"June 27,1980"
A2427,johann sebastian bach,"July 11,1980"
A3004,ludwig van beethoven,"July 11,1980"
A3932,pyotr ilyich tchaikovsky,"July 11,1980"
A1790,giacomo puccini,"August 8,1980"
A1815,giuseppe verdi,"August 8,1980"
A3004,ludwig van beethoven,"August 8,1980"
A5418,wolfgang amadeus mozart,"August 8,1980"
A1618,franz schubert,"August 15,1980"
A2427,johann sebastian bach,"August 15,1980"
A5418,wolfgang amadeus mozart,"August 15,1980"
A3932,pyotr ilyich tchaikovsky,"August 29,1980"
A1790,giacomo puccini,"September 5,1980"
A3004,ludwig van beethoven,"September 12,1980"
A3932,pyotr ilyich tchaikovsky,"September 12,1980"
A1618,franz schubert,"September 19,1980"
A3004,ludwig van beethoven,"September 19,1980"
A5418,wolfgang amadeus mozart,"September 19,1980"
A2427,johann sebastian bach,"September 26,1980"
A3004,ludwig van beethoven,"September 26,1980"
A1790,giacomo puccini,"October 3,1980"
A1618,franz schubert,"October 17,1980"
A1815,giuseppe verdi,"October 17,1980"
A5418,wolfgang amadeus mozart,"October 17,1980"
A2427,johann sebastian bach,"October 24,1980"
A1618,franz schubert,"October 31,1980"
A2427,johann sebastian bach,"October 31,1980"
A3004,ludwig van beethoven,"October 31,1980"
A3932,pyotr ilyich tchaikovsky,"October 31,1980"
A5418,wolfgang amadeus mozart,"October 31,1980"
A1790,giacomo puccini,"November 7,1980"
A1618,franz schubert,"November 14,1980"
A1815,giuseppe verdi,"November 14,1980"
A5418,wolfgang amadeus mozart,"November 14,1980"
A1326,edward elgar,"November 21,1980"
A3004,ludwig van beethoven,"November 21,1980"
A5418,wolfgang amadeus mozart,"November 21,1980"
A1326,edward elgar,"November 28,1980"
A1815,giuseppe verdi,"November 28,1980"
A2427,johann sebastian bach,"November 28,1980"
A5418,wolfgang amadeus mozart,"November 28,1980"
A1326,edward elgar,"December 5,1980"
A1790,giacomo puccini,"December 12,1980"
A1815,giuseppe verdi,"December 12,1980"
A5418,wolfgang amadeus mozart,"December 12,1980"
A1326,edward elgar,"December 19,1980"
A3932,pyotr ilyich tchaikovsky,"December 26,1980"
A1790,giacomo puccini,"January 2,1981"
A1815,giuseppe verdi,"January 2,1981"
A3004,ludwig van beethoven,"January 2,1981"
A2427,johann sebastian bach,"January 16,1981"
A3932,pyotr ilyich tchaikovsky,"January 23,1981"
A3004,ludwig van beethoven,"January 30,1981"
A3004,ludwig van beethoven,"February 6,1981"
A2427,johann sebastian bach,"February 13,1981"
A2427,johann sebastian bach,"February 27,1981"
A3004,ludwig van beethoven,"February 27,1981"
A3932,pyotr ilyich tchaikovsky,"March 6,1981"
A1618,franz schubert,"March 13,1981"
A3004,ludwig van beethoven,"March 13,1981"
A3932,pyotr ilyich tchaikovsky,"March 13,1981"
A5418,wolfgang amadeus mozart,"March 13,1981"
A5418,wolfgang amadeus mozart,"March 20,1981"
A1790,giacomo puccini,"April 3,1981"
A3004,ludwig van beethoven,"April 10,1981"
A3004,ludwig van beethoven,"April 17,1981"
A3932,pyotr ilyich tchaikovsky,"April 17,1981"
A5418,wolfgang amadeus mozart,"April 17,1981"
A2427,johann sebastian bach,"April 24,1981"
A3004,ludwig van beethoven,"May 1,1981"
A3932,pyotr ilyich tchaikovsky,"May 1,1981"
A1326,edward elgar,"May 8,1981"
A1618,franz schubert,"May 8,1981"
A5418,wolfgang amadeus mozart,"May 8,1981"
A2427,johann sebastian bach,"May 22,1981"
A5418,wolfgang amadeus mozart,"May 22,1981"
A1618,franz schubert,"May 29,1981"
A1618,franz schubert,"June 5,1981"
A1815,giuseppe verdi,"June 5,1981"
A2427,johann sebastian bach,"June 5,1981"
A5418,wolfgang amadeus mozart,"June 5,1981"
A5418,wolfgang amadeus mozart,"June 19,1981"
A1815,giuseppe verdi,"June 26,1981"
A1790,giacomo puccini,"July 3,1981"
A5418,wolfgang amadeus mozart,"July 3,1981"
A1790,giacomo puccini,"July 10,1981"
A2427,johann sebastian bach,"July 24,1981"
A1790,giacomo puccini,"July 31,1981"
A1815,giuseppe verdi,"July 31,1981"
A1326,edward elgar,"August 7,1981"
A3004,ludwig van beethoven,"August 7,1981"
A5418,wolfgang amadeus mozart,"August 7,1981"
A1326,edward elgar,"August 14,1981"
A1815,giuseppe verdi,"August 14,1981"
A1790,giacomo puccini,"August 21,1981"
A1326,edward elgar,"August 28,1981"
A1815,giuseppe verdi,"August 28,1981"
A2427,johann sebastian bach,"August 28,1981"
A5418,wolfgang amadeus mozart,"August 28,1981"
A3932,pyotr ilyich tchaikovsky,"September 11,1981"
A2427,johann sebastian bach,"September 18,1981"
A3004,ludwig van beethoven,"September 18,1981"
A5418,wolfgang amadeus mozart,"September 18,1981"
A1326,edward elgar,"September 25,1981"
A3004,ludwig van beethoven,"September 25,1981"
A5418,wolfgang amadeus mozart,"September 25,1981"
A3004,ludwig van beethoven,"October 2,1981"
A5418,wolfgang amadeus mozart,"October 2,1981"
A5418,wolfgang amadeus mozart,"October 16,1981"
A3004,ludwig van beethoven,"October 23,1981"
A2427,johann sebastian bach,"October 30,1981"
A2427,johann sebastian bach,"November 6,1981"
A2427,johann sebastian bach,"November 13,1981"
A1618,franz schubert,"December 11,1981"
A3004,ludwig van beethoven,"December 11,1981"
A5418,wolfgang amadeus mozart,"December 11,1981"
A2427,johann sebastian bach,"December 25,1981"
A1618,franz schubert,"January 1,1982"
A1815,giuseppe verdi,"January 1,1982"
A3004,ludwig van beethoven,"January 1,1982"
A1790,giacomo puccini,"January 29,1982"
A3004,ludwig van beethoven,"January 29,1982"
A1326,edward elgar,"February 19,1982"
A3004,ludwig van beethoven,"February 19,1982"
A5418,wolfgang amadeus mozart,"February 19,1982"
A1326,edward elgar,"March 5,1982"
A5418,wolfgang amadeus mozart,"March 5,1982"
A1618,franz schubert,"March 12,1982"
A1790,giacomo puccini,"March 12,1982"
A1815,giuseppe verdi,"March 12,1982"
A5418,wolfgang amadeus mozart,"March 12,1982"
A2427,johann sebastian bach,"March 19,1982"
A5418,wolfgang amadeus mozart,"March 19,1982"
A1618,franz schubert,"March 26,1982"
A5418,wolfgang amadeus mozart,"March 26,1982"
A1790,giacomo puccini,"April 2,1982"
A5418,wolfgang amadeus mozart,"April 2,1982"
A3004,ludwig van beethoven,"April 9,1982"
A1326,edward elgar,"April 16,1982"
A5418,wolfgang amadeus mozart,"April 16,1982"
A1618,franz schubert,"April 23,1982"
A2427,johann sebastian bach,"April 30,1982"
A3004,ludwig van beethoven,"April 30,1982"
A3004,ludwig van beethoven,"May 7,1982"
A1326,edward elgar,"May 14,1982"
A1618,franz schubert,"May 14,1982"
A2427,johann sebastian bach,"May 14,1982"
A5418,wolfgang amadeus mozart,"May 14,1982"
A3932,pyotr ilyich tchaikovsky,"May 28,1982"
A1618,franz schubert,"June 4,1982"
A3004,ludwig van beethoven,"June 4,1982"
A2427,johann sebastian bach,"June 11,1982"
A1815,giuseppe verdi,"June 18,1982"
A2427,johann sebastian bach,"June 25,1982"
A3004,ludwig van beethoven,"June 25,1982"
A3932,pyotr ilyich tchaikovsky,"June 25,1982"
A5418,wolfgang amadeus mozart,"June 25,1982"
A1326,edward elgar,"July 9,1982"
A1790,giacomo puccini,"July 9,1982"
A1815,giuseppe verdi,"July 9,1982"
A5418,wolfgang amadeus mozart,"July 9,1982"
A2427,johann sebastian bach,"July 16,1982"
A5418,wolfgang amadeus mozart,"July 30,1982"
A2427,johann sebastian bach,"August 6,1982"
A1618,franz schubert,"August 13,1982"
A2427,johann sebastian bach,"August 13,1982"
A3004,ludwig van beethoven,"August 13,1982"
A5418,wolfgang amadeus mozart,"August 13,1982"
A1815,giuseppe verdi,"August 20,1982"
A2427,johann sebastian bach,"August 20,1982"
A3004,ludwig van beethoven,"August 20,1982"
A3004,ludwig van beethoven,"August 27,1982"
A5418,wolfgang amadeus mozart,"August 27,1982"
A3004,ludwig van beethoven,"September 3,1982"
A3004,ludwig van beethoven,"September 10,1982"
A5418,wolfgang amadeus mozart,"September 10,1982"
A1618,franz schubert,"September 17,1982"
A3004,ludwig van beethoven,"September 17,1982"
A2427,johann sebastian bach,"September 24,1982"
A3004,ludwig van beethoven,"October 1,1982"
A1326,edward elgar,"October 8,1982"
A1618,franz schubert,"October 8,1982"
A1815,giuseppe verdi,"October 8,1982"
A2427,johann sebastian bach,"October 8,1982"
A3932,pyotr ilyich tchaikovsky,"October 8,1982"
A2427,johann sebastian bach,"October 15,1982"
A1815,giuseppe verdi,"October 22,1982"
A1326,edward elgar,"November 12,1982"
A3004,ludwig van beethoven,"November 12,1982"
A5418,wolfgang amadeus mozart,"November 12,1982"
A1618,franz schubert,"November 19,1982"
A1790,giacomo puccini,"November 19,1982"
A1326,edward elgar,"November 26,1982"
A2427,johann sebastian bach,"November 26,1982"
A3004,ludwig van beethoven,"December 10,1982"
A1618,franz schubert,"December 24,1982"
A1815,giuseppe verdi,"December 24,1982"
A5418,wolfgang amadeus mozart,"December 24,1982"
A1618,franz schubert,"December 31,1982"
A5418,wolfgang amadeus mozart,"December 31,1982"
A1618,franz schubert,"January 7,1983"
A3932,pyotr ilyich tchaikovsky,"January 7,1983"
A5418,wolfgang amadeus mozart,"January 7,1983"
A2427,johann sebastian bach,"January 28,1983"
A3004,ludwig van beethoven,"January 28,1983"
A5418,wolfgang amadeus mozart,"January 28,1983"
A3004,ludwig van beethoven,"February 4,1983"
A5418,wolfgang amadeus mozart,"February 4,1983"
A1326,edward elgar,"February 11,1983"
A2427,johann sebastian bach,"February 25,1983"
A5418,wolfgang amadeus mozart,"February 25,1983"
A1326,edward elgar,"March 11,1983"
A3004,ludwig van beethoven,"March 18,1983"
A2427,johann sebastian bach,"March 25,1983"
A3004,ludwig van beethoven,"March 25,1983"
A2427,johann sebastian bach,"April 1,1983"
A5418,wolfgang amadeus mozart,"April 1,1983"
A3004,ludwig van beethoven,"April 8,1983"
A2427,johann sebastian bach,"April 15,1983"
A3932,pyotr ilyich tchaikovsky,"April 15,1983"
A5418,wolfgang amadeus mozart,"April 15,1983"
A2427,johann sebastian bach,"April 22,1983"
A5418,wolfgang amadeus mozart,"April 22,1983"
A1790,giacomo puccini,"April 29,1983"
A1326,edward elgar,"May 6,1983"
A1618,franz schubert,"May 6,1983"
A3932,pyotr ilyich tchaikovsky,"May 13,1983"
A1790,giacomo puccini,"May 20,1983"
A3004,ludwig van beethoven,"May 20,1983"
A1618,franz schubert,"June 17,1983"
A1790,giacomo puccini,"June 24,1983"
A3004,ludwig van beethoven,"July 1,1983"
A5418,wolfgang amadeus mozart,"July 8,1983"
A1618,franz schubert,"July 15,1983"
A5418,wolfgang amadeus mozart,"July 15,1983"
A1815,giuseppe verdi,"July 22,1983"
A5418,wolfgang amadeus mozart,"July 22,1983"
A2427,johann sebastian bach,"July 29,1983"
A1815,giuseppe verdi,"August 12,1983"
A3004,ludwig van beethoven,"August 12,1983"
A3932,pyotr ilyich tchaikovsky,"August 12,1983"
A5418,wolfgang amadeus mozart,"August 12,1983"
A5418,wolfgang amadeus mozart,"August 26,1983"
A1815,giuseppe verdi,"September 9,1983"
A1326,edward elgar,"September 16,1983"
A2427,johann sebastian bach,"September 16,1983"
A5418,wolfgang amadeus mozart,"September 16,1983"
A1790,giacomo puccini,"September 30,1983"
A2427,johann sebastian bach,"October 7,1983"
A1790,giacomo puccini,"October 28,1983"
A3004,ludwig van beethoven,"October 28,1983"
A3004,ludwig van beethoven,"November 4,1983"
A3932,pyotr ilyich tchaikovsky,"November 11,1983"
A1618,franz schubert,"November 18,1983"
A5418,wolfgang amadeus mozart,"November 18,1983"
A1326,edward elgar,"December 2,1983"
A2427,johann sebastian bach,"December 9,1983"
A3004,ludwig van beethoven,"December 27,1983"
A5418,wolfgang amadeus mozart,"December 27,1983"
A1618,franz schubert,"December 28,1983"
A1618,franz schubert,"December 29,1983"
A2427,johann sebastian bach,"December 29,1983"
A5418,wolfgang amadeus mozart,"December 29,1983"
A3004,ludwig van beethoven,"December 30,1983"
A3004,ludwig van beethoven,"January 20,1984"
A5418,wolfgang amadeus mozart,"January 27,1984"
A1790,giacomo puccini,"February 3,1984"
A3004,ludwig van beethoven,"February 3,1984"
A5418,wolfgang amadeus mozart,"February 3,1984"
A2427,johann sebastian bach,"February 17,1984"
A3004,ludwig van beethoven,"February 17,1984"
A5418,wolfgang amadeus mozart,"February 17,1984"
A1790,giacomo puccini,"March 2,1984"
A5418,wolfgang amadeus mozart,"March 2,1984"
A2427,johann sebastian bach,"March 9,1984"
A1790,giacomo puccini,"March 16,1984"
A1326,edward elgar,"April 6,1984"
A1618,franz schubert,"April 6,1984"
A2427,johann sebastian bach,"April 6,1984"
A2427,johann sebastian bach,"April 13,1984"
A3004,ludwig van beethoven,"April 13,1984"
A5418,wolfgang amadeus mozart,"April 13,1984"
A2427,johann sebastian bach,"April 20,1984"
A1326,edward elgar,"April 27,1984"
A5418,wolfgang amadeus mozart,"April 27,1984"
A3004,ludwig van beethoven,"May 4,1984"
A1618,franz schubert,"May 11,1984"
A1815,giuseppe verdi,"May 11,1984"
A2427,johann sebastian bach,"May 18,1984"
A5418,wolfgang amadeus mozart,"May 18,1984"
A1618,franz schubert,"July 6,1984"
A2427,johann sebastian bach,"July 6,1984"
A5418,wolfgang amadeus mozart,"July 6,1984"
A2427,johann sebastian bach,"July 13,1984"
A5418,wolfgang amadeus mozart,"July 13,1984"
A2427,johann sebastian bach,"July 20,1984"
A3004,ludwig van beethoven,"July 20,1984"
A2427,johann sebastian bach,"July 27,1984"
A3004,ludwig van beethoven,"July 27,1984"
A5418,wolfgang amadeus mozart,"August 3,1984"
A3004,ludwig van beethoven,"August 31,1984"
A5418,wolfgang amadeus mozart,"August 31,1984"
A1326,edward elgar,"September 14,1984"
A1618,franz schubert,"September 14,1984"
A3932,pyotr ilyich tchaikovsky,"September 28,1984"
A1815,giuseppe verdi,"October 5,1984"
A5418,wolfgang amadeus mozart,"October 5,1984"
A2427,johann sebastian bach,"October 12,1984"
A1618,franz schubert,"October 19,1984"
A5418,wolfgang amadeus mozart,"October 19,1984"
A3004,ludwig van beethoven,"October 26,1984"
A5418,wolfgang amadeus mozart,"October 26,1984"
A1618,franz schubert,"November 2,1984"
A1790,giacomo puccini,"November 2,1984"
A1815,giuseppe verdi,"November 2,1984"
A3004,ludwig van beethoven,"November 2,1984"
A5418,wolfgang amadeus mozart,"November 2,1984"
A5418,wolfgang amadeus mozart,"November 9,1984"
A1618,franz schubert,"November 16,1984"
A5418,wolfgang amadeus mozart,"November 16,1984"
A1326,edward elgar,"November 23,1984"
A3004,ludwig van beethoven,"November 23,1984"
A5418,wolfgang amadeus mozart,"November 23,1984"
A5418,wolfgang amadeus mozart,"November 30,1984"
A2427,johann sebastian bach,"December 7,1984"
A3004,ludwig van beethoven,"December 7,1984"
A1618,franz schubert,"December 14,1984"
